City of Origin,Destination City,Stopover City,Vehicle Plate,Distance (km),Vehicle Type,Speed (km/h),Fuel Consumption (L/100km),Traffic Congestion,Adjusted Speed (km/h),Travel Time (hours),Total Fuel Consumption (L),Peak Time,Off-Peak Time,Free-Flow Speed (km/h),Free-Flow Time (hours),Travel Time Index (TTI),Load Weight (pounds)
Juba,Wau,,JUB-WAU-1244,647.0,SUV,100.62491831706649,14.759816903492204,Low,120.62491831706649,5.36373420207705,95.49601536559456,6.010231678285614,3.80698669340578,120,5.391666666666667,0.9948193265057899,1744.6525664135763
Kisumu,Wau,,KIS-WAU-1245,1488.0,Saloon,109.62638616607589,12.831217086326,Medium,109.62638616607589,13.57337455004482,190.92851024453088,15.479201550697274,11.227791401429037,110,13.527272727272727,1.0034080648554637,752.0622952614461
Juba,Wau,,JUB-WAU-1246,647.0,Saloon,107.14947802605947,13.679756395849486,High,87.14947802605947,7.424026106117742,88.50802388114619,8.514878387283566,6.193450754466309,110,5.881818181818182,1.262199183420327,826.1518835107464
Kisumu,Nairobi,,KIS-NAI-1247,341.0,Truck,85.14505055816855,32.21628795822012,Medium,85.14505055816855,4.004930383675549,109.85754193753063,4.761000792268355,3.4556308895458394,90,3.7888888888888888,1.0570197493571831,1387.0282333317214
Kisumu,Nairobi,,KIS-NAI-1248,341.0,Hybrid,67.54954782255469,6.76251917342819,Low,87.54954782255469,3.8949373067138895,23.06019038139013,4.319962185524808,3.0371677902896814,100,3.41,1.1422103538750408,797.1191713724099
Nairobi,Kigali,Arusha,NAI-KIG-1249,1354.0,Coupe,92.21921052703134,8.202362326399504,Low,112.21921052703134,12.065670339695082,111.05998589944927,14.478251731623807,8.653670284047477,130,10.415384615384616,1.1584469306945056,686.527621646135
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-1250,1012.0,Coupe,101.43959004788003,13.050578002704087,Low,121.43959004788003,8.333361464749661,132.07184938736538,10.714493513533368,6.755126599834054,130,7.7846153846153845,1.0704910972504504,638.9935316149421
Bujumbura,Kisumu,,BUJ-KIS-1251,1064.0,Saloon,81.5150278898293,14.79224979977651,High,61.5150278898293,17.296586484616036,157.38953786962207,19.11087269913292,12.526178877664028,110,9.672727272727272,1.7881809335599286,473.03936579158227
Nairobi,Kampala,Kisumu,NAI-KAM-1252,663.0,Truck,85.57270017274197,22.42569167495162,High,65.57270017274197,10.110915034052594,148.68233580492924,12.397973409435018,7.112169951892375,90,7.366666666666666,1.3725224028125693,1076.4185125262336
Kisumu,Juba,,KIS-JUB-1253,841.0,Coupe,92.13295129335336,12.23956179463262,Low,112.13295129335336,7.500025552701652,102.93471469286033,9.503795927305248,6.417897073650408,130,6.469230769230769,1.1593380759229666,526.5670075113787
Lamu Port,Nairobi,,LAM-NAI-1254,697.0,Saloon,71.63197507109886,13.387967708831304,Low,91.63197507109886,7.606515077942884,93.31413493055419,8.842514207760583,5.9382703173752,110,6.336363636363636,1.2004543164615744,771.2879436325715
Bujumbura,Dar es Salaam,,BUJ-DAR-1255,1496.0,Hybrid,71.44226019205522,9.004698718801375,Medium,71.44226019205522,20.939987004587568,134.71029283326857,23.584785029759292,16.85671119927703,100,14.96,1.399731751643554,788.0866004147701
Kisumu,Wau,,KIS-WAU-1256,1488.0,Coupe,121.18081353927553,16.059281534153584,Medium,121.18081353927553,12.27917156636128,238.96210922820535,13.61352406053817,10.22326791313702,130,11.446153846153846,1.0727770857708108,644.1955210800025
Nairobi,Kisumu,,NAI-KIS-1257,341.0,Saloon,57.93269136921798,12.711316672669074,Medium,57.93269136921798,5.886141174190076,43.34558985380154,7.23277615367549,4.592399914136732,110,3.1,1.8987552174806697,831.1417115476972
Dar es Salaam,Kigali,,DAR-KIG-1258,1444.0,Saloon,76.12616773412213,9.357191224500003,Low,96.12616773412213,15.021924144463942,135.11784128178004,18.183241152863562,10.668965881840975,110,13.127272727272727,1.1443294015865884,686.3882125086348
Bujumbura,Kisumu,,BUJ-KIS-1259,1064.0,SUV,63.00112925413118,14.87249560345451,Medium,63.00112925413118,16.888586166576218,158.24335322075598,19.35193841703831,12.675706924854659,120,8.866666666666667,1.9047277631476935,1065.992549830342
Kampala,Bujumbura,,KAM-BUJ-1260,720.0,Hybrid,61.32620084347188,6.760591277734806,Low,81.32620084347188,8.853235396865276,48.676257199690596,11.211059693466042,6.541374440650107,100,7.2,1.2296160273423995,506.2198384223716
Juba,Wau,,JUB-WAU-1261,647.0,SUV,101.68030377581745,17.69485387315587,High,81.68030377581745,7.921126270242313,114.48570455931849,9.87844663485935,7.09320068011539,120,5.391666666666667,1.4691424303386051,1014.5603418047498
Nairobi,Arusha,,NAI-ARU-1262,902.0,Truck,52.23947595147124,20.74171155019021,Medium,52.23947595147124,17.266635692094773,187.0902381827157,19.94789828633929,14.640399237861294,90,10.022222222222222,1.7228350468830704,824.4632730658161
Lamu Port,Nairobi,,LAM-NAI-1263,697.0,SUV,110.92516203391409,10.099597412043034,Low,130.9251620339141,5.323651994560474,70.39419396193995,6.658145705876805,4.207335405971857,120,5.808333333333334,0.9165541454049596,1082.4318037254527
Dar es Salaam,Kigali,,DAR-KIG-1264,1444.0,SUV,116.22674963528831,16.27619873982706,Low,136.22674963528831,10.599973968885951,235.02830980310276,12.179357822901721,7.554320328805311,120,12.033333333333333,0.8808842633423228,1430.622542269956
Kisumu,Kigali,,KIS-KIG-1265,834.0,Coupe,89.31079811207923,10.464779095767362,High,69.31079811207923,12.032757127560094,87.27625765869979,14.86109871327248,8.70173022930846,130,6.415384615384616,1.8756096242000146,460.5675824547351
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-1266,1012.0,Saloon,50.54033985586852,8.883771336087017,High,30.540339855868517,33.13650092880476,89.90376592120062,37.2357845944152,28.582880116600773,110,9.2,3.6017935792179085,486.8654533953281
Kampala,Juba,,KAM-JUB-1267,653.0,Hybrid,48.263698091028466,9.28516354506202,High,30.0,21.766666666666666,60.63211794925499,26.956882463710564,19.352521721837075,100,6.53,3.333333333333333,985.4272933379095
Kigali,Bujumbura,,KIG-BUJ-1268,273.0,SUV,69.99273531562808,15.286298375366194,High,49.99273531562808,5.460793418812158,41.73159456474971,6.267652315845179,3.8567947693807945,120,2.275,2.400348755521828,1747.2918959365732
Bujumbura,Dar es Salaam,,BUJ-DAR-1269,1496.0,Hybrid,75.40698534066826,7.086291888428402,Medium,75.40698534066826,19.839010845500304,106.01092665088889,24.09435707555392,17.49958326999521,100,14.96,1.3261370886029615,818.5117561411206
Bujumbura,Dar es Salaam,,BUJ-DAR-1270,1496.0,SUV,62.103896941123125,10.37253880614196,High,42.103896941123125,35.53115290235399,155.17318053988373,40.30983619723848,27.57618052952885,120,12.466666666666667,2.850092478798448,969.9955944476869
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-1271,1012.0,Truck,41.31736660969588,31.086870007048194,Low,61.31736660969588,16.5042965142599,314.59912447132774,20.55104091812862,12.258178915293628,90,11.244444444444444,1.4677734054183706,1457.2165056775223
Kampala,Juba,,KAM-JUB-1272,653.0,SUV,79.08058228885788,17.963001859676638,Low,99.08058228885788,6.59059509860625,117.29840214368843,7.329901133386891,4.748170983761642,120,5.441666666666666,1.2111353933120215,1346.8119813043866
Dar es Salaam,Arusha,,DAR-ARU-1273,630.0,Coupe,95.90396943057095,12.52998100829964,Low,115.90396943057095,5.4355342883867666,78.93888035228773,6.15891452764049,4.643847569073297,130,4.846153846153846,1.1216181864925074,472.82944139953776
Nairobi,Bujumbura,,NAI-BUJ-1274,1281.0,Saloon,80.77295615057443,12.704251651000831,Low,100.77295615057443,12.711743794495186,162.74146364932065,14.451057325012366,10.090354646183359,110,11.645454545454545,1.0915626989808513,709.0614880722302
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-1275,822.0,Truck,53.675143291485355,21.823810243002903,Low,73.67514329148536,11.157087224762801,179.39172019748383,12.365050745950589,9.667446005937679,90,9.133333333333333,1.2215788932222045,831.5056986185735
Dar es Salaam,Kigali,,DAR-KIG-1276,1444.0,SUV,93.36344011148769,13.269776232427393,High,73.36344011148769,19.68282836526759,191.61556879625158,24.583901898906003,14.668262342575517,120,12.033333333333333,1.6356921079169742,1725.9122213719986
Nairobi,Kigali,Arusha,NAI-KIG-1277,1354.0,Hybrid,66.54947882008224,9.528626958361137,Low,86.54947882008224,15.644230542562537,129.0176090162098,20.27790302390993,13.07409634119788,100,13.54,1.155408459568873,912.9827495717104
Kisumu,Juba,,KIS-JUB-1278,841.0,Truck,64.70628705706353,29.304182256512643,High,44.706287057063534,18.811671810869456,246.4481727772713,23.621431738737837,13.612583616745015,90,9.344444444444445,2.013139670604341,1008.6215339633977
Nairobi,Kisumu,,NAI-KIS-1279,341.0,Truck,67.21000010568139,31.09694557904149,High,47.21000010568139,7.223045948668894,106.04058442453147,9.18862738499641,5.185786827154207,90,3.7888888888888888,1.9063757635783005,1135.1295136786243
Juba,Wau,,JUB-WAU-1280,647.0,SUV,102.35619706269719,15.341898918086192,High,82.35619706269719,7.856117973823433,99.26208600001766,8.65116914887861,5.708883574102866,120,5.391666666666667,1.4570852501681792,1220.8731329379498
Nairobi,Arusha,,NAI-ARU-1281,902.0,Truck,73.94515104298534,33.10339403408919,High,53.945151042985344,16.720687264018512,298.5926141874845,18.786929350839596,14.409558219638306,90,10.022222222222222,1.6683612569419801,1489.1953376348206
Kisumu,Kampala,,KIS-KAM-1282,324.0,Hybrid,65.93627726729011,7.8893415092415555,Medium,65.93627726729011,4.913835197073388,25.561466489942642,5.954605480602127,4.084006104324341,100,3.24,1.5166158015658602,677.3171822466848
Nairobi,Bujumbura,,NAI-BUJ-1283,1281.0,Truck,78.212281042619,28.73830755562991,Medium,78.212281042619,16.37850198106311,368.1377197876191,21.21955767253367,12.008599373308249,90,14.233333333333333,1.1507144248990475,838.3841332945498
Kisumu,Kigali,,KIS-KIG-1284,834.0,Hybrid,44.26040681335532,11.24478410983757,Medium,44.26040681335532,18.843026082361842,93.78149947604534,23.217294889137037,14.640172817995083,100,8.34,2.2593556453671275,607.3444249018519
Kisumu,Kampala,,KIS-KAM-1285,324.0,SUV,61.84698613425841,17.48396356209743,Medium,61.84698613425841,5.238735470418166,56.64804194119567,6.154609651114112,4.467264626807369,120,2.7,1.9402723964511723,1063.6234502820114
Lamu Port,Nairobi,,LAM-NAI-1286,697.0,Saloon,95.52764856225878,14.624888682255444,Medium,95.52764856225878,7.296316935360764,101.93547411532045,8.239218959431957,5.524296031848413,110,6.336363636363636,1.1514990859249412,877.1584715983738
Kisumu,Nairobi,,KIS-NAI-1287,341.0,Truck,42.706720420116035,28.952852911767366,Low,62.706720420116035,5.43801362462274,98.72922842912672,6.1480395047613206,4.808578461121746,90,3.7888888888888888,1.4352528628036558,1539.2438144076173
Dar es Salaam,Kigali,,DAR-KIG-1288,1444.0,Saloon,75.67043423762317,9.645063638876337,Medium,75.67043423762317,19.082750278206365,139.2747189453743,22.375491060513173,16.848552528961942,110,13.127272727272727,1.4536721126057481,585.2669791464693
Nairobi,Kigali,Arusha,NAI-KIG-1289,1354.0,Hybrid,45.41911361794438,8.938578837699165,Low,65.41911361794439,20.69731497597973,121.02835746244669,25.721837371076738,16.7768329911624,100,13.54,1.5286052419482814,501.38355005479406
Kampala,Bujumbura,,KAM-BUJ-1290,720.0,Truck,63.95203628373068,21.568316872265363,Low,83.95203628373068,8.576325624391448,155.29188148031062,9.488536707023975,7.087431360771082,90,8.0,1.072040703048931,1213.5981047300777
Dar es Salaam,Arusha,,DAR-ARU-1291,630.0,Coupe,106.749370425825,15.379531202529385,High,86.749370425825,7.262300543595082,96.89104657593512,9.226284555096871,6.032383981095501,130,4.846153846153846,1.498569953440255,718.89596874912
Lamu Port,Arusha,,LAM-ARU-1292,690.0,Saloon,96.03669806321889,14.24298550609942,High,76.03669806321889,9.074565539738668,98.27659999208599,11.690856136152972,6.821293669787789,110,6.2727272727272725,1.4466698686539905,570.8722418760511
Kisumu,Kigali,,KIS-KIG-1293,834.0,Truck,60.47353709443886,34.29609152933205,High,40.47353709443886,20.606056694624627,286.0294033546293,26.32966283944987,15.929806335798334,90,9.266666666666667,2.223675182873161,1151.2352208395869
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-1294,822.0,Saloon,101.92576430496116,9.372012568191511,Medium,101.92576430496116,8.064693020506393,77.03794331053422,10.343818671306561,5.864549779348007,110,7.472727272727273,1.0792168275616827,527.7551420550277
Nairobi,Kigali,Arusha,NAI-KIG-1295,1354.0,Truck,47.96415186747292,26.5308409419202,Low,67.96415186747292,19.922267295268245,359.22758635359946,21.975612669732563,17.63069392312012,90,15.044444444444444,1.3242275159336352,1061.9162156130044
Lamu Port,Bujumbura,Arusha,LAM-BUJ-1296,1868.0,SUV,84.11392247735799,15.757193053312044,Medium,84.11392247735799,22.2079763371258,294.34436623586896,28.771731693886125,18.760629677226582,120,15.566666666666666,1.4266365955327067,1538.9963775085291
Dar es Salaam,Kigali,,DAR-KIG-1297,1444.0,Saloon,85.00317393966489,12.999895875039801,High,65.00317393966489,22.21429989465287,187.71849643557474,26.06340324786096,15.755964326718976,110,13.127272727272727,1.6922250612270193,642.7265735882195
Dar es Salaam,Arusha,,DAR-ARU-1298,630.0,Coupe,100.59339689233661,9.048226409407656,High,80.59339689233661,7.81701757578982,57.00382637926823,9.957756489481364,6.330826573719627,130,4.846153846153846,1.6130353727820266,578.9083375052264
Kisumu,Juba,,KIS-JUB-1299,841.0,Coupe,121.49748013318637,11.097645831851871,Low,141.49748013318637,5.943568742060973,93.33120144587423,6.759987889193058,4.568314584644811,130,6.469230769230769,0.9187442764184619,715.8206586365923
Kisumu,Wau,,KIS-WAU-1300,1488.0,Hybrid,98.27784761839553,5.825020760758391,Low,118.27784761839553,12.580546822265426,86.67630892008485,14.962109107073793,10.857736237785085,100,14.88,0.845466856335042,881.486371156227
Kisumu,Kampala,,KIS-KAM-1301,324.0,Truck,87.91255861162516,21.365177103237755,High,67.91255861162516,4.77084071965061,69.22317381449032,5.29006504433682,3.667631595446543,90,3.6,1.3252335332362806,949.7222357699012
Kisumu,Wau,,KIS-WAU-1302,1488.0,Saloon,63.86216827682357,7.372639536692333,Medium,63.86216827682357,23.300179748829716,109.70487630598191,25.816953309722972,19.311888561867185,110,13.527272727272727,1.722459524443057,636.8724807370698
Kisumu,Bujumbura,,KIS-BUJ-1303,1064.0,Hybrid,82.3067887983397,10.952091156002542,Medium,82.3067887983397,12.927244708901377,116.53024989986704,16.658761376333,9.47758446597657,100,10.64,1.2149666079794526,924.4289181063223
Kisumu,Kampala,,KIS-KAM-1304,324.0,Saloon,76.04426490895882,14.428176600339437,Low,96.04426490895882,3.3734445290108925,46.74729218509978,4.2576962703552095,2.7383973002299085,110,2.9454545454545453,1.1453052413308586,655.531957100026
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-1305,1012.0,Truck,69.51495358777998,29.450107031697847,High,49.514953587779985,20.438270192577864,298.0350831607822,24.647842781994427,15.508092336339127,90,11.244444444444444,1.8176327246363715,1329.4107863416382
Nairobi,Kisumu,,NAI-KIS-1306,341.0,Coupe,120.7251521020462,10.96800205051839,Medium,120.7251521020462,2.824597808017343,37.40088699226771,3.4038991898701156,2.0703671608866583,130,2.623076923076923,1.0768261438189284,522.3848597241316
Bujumbura,Dar es Salaam,,BUJ-DAR-1307,1496.0,SUV,81.25594327965754,19.059519191946443,Low,101.25594327965754,14.774441396177764,285.1304071115188,18.464371781954313,12.171950572416375,120,12.466666666666667,1.1851156200142592,927.1137413667014
Dar es Salaam,Arusha,,DAR-ARU-1308,630.0,Coupe,124.05780976232583,17.764827762008707,Low,144.05780976232583,4.373244331837387,111.91841490065487,5.109408977494912,3.6198578338951846,130,4.846153846153846,0.90241549704581,465.9596126184514
Dar es Salaam,Arusha,,DAR-ARU-1309,630.0,Hybrid,94.11029898650027,5.891604252233527,Low,114.11029898650027,5.520974054011827,37.117106789071215,6.9143235603295325,4.950495980119091,100,6.3,0.8763450879383853,700.860446073045
Kampala,Juba,,KAM-JUB-1310,653.0,SUV,109.42345716821924,14.098384781095941,Medium,109.42345716821924,5.96764182835247,92.06245262055648,7.143277270297582,4.975946341694284,120,5.441666666666666,1.096656997553287,1184.2836498403021
Kampala,Kigali,,KAM-KIG-1311,511.0,Hybrid,99.44808135675628,8.305966750301607,Low,119.44808135675628,4.278009275626566,42.443490094041216,5.251613516536994,3.4358488730489682,100,5.11,0.8371838112772144,947.8203803955629
Lamu Port,Bujumbura,Arusha,LAM-BUJ-1312,1868.0,Truck,67.69180412511103,27.94662372885198,Medium,67.69180412511103,27.595659831247495,522.042931254955,35.68024687441545,24.353836750007858,90,20.755555555555556,1.3295553451885838,1236.4981363835393
Bujumbura,Kisumu,,BUJ-KIS-1313,1064.0,SUV,79.30422179149667,10.750220888929181,Low,99.30422179149667,10.714549500564228,114.3823502582065,12.795991224908025,9.275115816836024,120,8.866666666666667,1.2084078384094994,1423.7609724573433
Kampala,Kigali,,KAM-KIG-1314,511.0,Hybrid,93.73907382411511,10.618730687684007,Medium,93.73907382411511,5.451301993433407,54.26171381406528,6.452602223924277,4.414187731713406,100,5.11,1.0667909967580052,844.3413573480898
Kampala,Bujumbura,,KAM-BUJ-1315,720.0,Truck,46.976339027983464,31.651524070251092,High,30.0,24.0,227.89097330580785,30.747596034918523,19.254475573155876,90,8.0,3.0,1225.3007443149265
Nairobi,Arusha,,NAI-ARU-1316,902.0,Coupe,107.55079996303661,12.091437879176222,Medium,107.55079996303661,8.386734457670256,109.06476967016954,10.739348490944478,7.450723205950567,130,6.938461538461539,1.2087311302628971,707.858267748654
Kisumu,Wau,,KIS-WAU-1317,1488.0,Truck,52.70105745477814,32.895931752533485,High,32.70105745477814,45.50311567317772,489.49146447769823,59.08505583809849,37.4684216244863,90,16.533333333333335,2.7522045770067165,1426.4803874660447
Nairobi,Arusha,,NAI-ARU-1318,902.0,Saloon,92.01129555764318,11.381919275753095,Low,112.01129555764318,8.052759282083416,102.66491186729291,9.745228636459018,6.7865098634358985,110,8.2,0.9820438148882216,608.1236873022094
Kisumu,Juba,,KIS-JUB-1319,841.0,Truck,70.4784266949232,21.365992731232716,Medium,70.4784266949232,11.932729481042461,179.68799886966713,13.947598397106159,8.559774149053412,90,9.344444444444445,1.2769865080782656,867.828122793788
Kisumu,Wau,,KIS-WAU-1320,1488.0,Truck,63.695988045559595,22.90550439178553,Low,83.6959880455596,17.77862995284807,340.83390534976866,20.411254143648513,14.999138933641895,90,16.533333333333335,1.0753203600512946,1589.0833826746932
Kisumu,Nairobi,,KIS-NAI-1321,341.0,Saloon,62.50302074052952,12.290431698294935,High,42.50302074052952,8.022959169931028,41.91037209118573,8.879965822857447,6.040777741560988,110,3.1,2.588051345139041,739.1793152350755
Bujumbura,Gitega,,BUJ-GIT-1322,98.9,Hybrid,94.67536911005729,7.826296273348426,Low,114.67536911005729,0.862434546908524,7.7402070143415935,1.0740291759487304,0.6236329621262008,100,0.9890000000000001,0.8720268421724204,854.4580365816257
